username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
ofahmio;2015-03-04 16:11;0;0;"About 700 koalas culled in Vic. Instead culling them, what about making profit with Koala Diplomacy? Eh Victoria?";;;;"572987665261330433";https://twitter.com/ofahmio/status/572987665261330433
TITAN_PETE;2015-03-04 15:27;0;0;"disgusted with the koala culling in victoria, surely there were other options eg moving them";Brisbane, Queensland;;;"572976528520187905";https://twitter.com/TITAN_PETE/status/572976528520187905
wildlife_vic;2015-03-04 15:04;14;9;"#WildlifeVictoria is extremely saddened to hear reports of secret culling of koalas ... http:// buff.ly/1zWUBcz #koala #koalagate";;;#WildlifeVictoria #koala #koalagate;"572970960187478016";https://twitter.com/wildlife_vic/status/572970960187478016
Juicexlx;2015-03-04 13:32;1;0;"@abcnews I suggest you update your ecologically false & undocumented article about Victoria's Koala culling http:// theconversation.com/victorian-fore stry-is-definitely-not-ecologically-sustainable-11392 #AusPol";;@abcnews;#AusPol;"572947759285854208";https://twitter.com/Juicexlx/status/572947759285854208
allanjfoto;2015-03-04 13:03;0;0;"@ZoosVictoria @TourismAus @TourismVIC sorry to hear your govt is culling off koala how much can a koala bear #govt";;@ZoosVictoria @TourismAus @TourismVIC;#govt;"572940383031726081";https://twitter.com/allanjfoto/status/572940383031726081
VikkDavies;2015-03-04 07:36;1;2;"@sunriseon7 why didn't they move the Koala 's to some where better?? That is horrible culling Koalas, I'm disgusted with this country";;@sunriseon7;;"572858196273975298";https://twitter.com/VikkDavies/status/572858196273975298
zoogirl13;2015-03-03 05:57;0;0;"@Chasseur06 @shelleymlloyd Yup me being snarky ;-) It was the Aussies I heard calling them Koala Bears when I was there, not the foreigners";Long Beach, CA;@Chasseur06 @shelleymlloyd;;"572470691758387200";https://twitter.com/zoogirl13/status/572470691758387200
jaehwat;2015-03-02 15:09;0;0;"jongup and junhong takes weird selcas, daejae bickers on twitter most of the time and yongguk calling himchan a koala for sleeping too much";;;;"572247408874160129";https://twitter.com/jaehwat/status/572247408874160129
kimkimomgkim;2015-03-02 08:35;0;2;"The koala is actually a bear and calling it such will not make you look stupid.. #AnimalFakeFacts";;;#AnimalFakeFacts;"572148201190514688";https://twitter.com/kimkimomgkim/status/572148201190514688
koalatheking;2015-03-01 07:28;0;1;"People forget my real name cuz they're use to calling me koala";;;;"571769041993383936";https://twitter.com/koalatheking/status/571769041993383936
Koala_Bearzzzz;2015-02-28 02:29;0;0;"Wonder if this number is going to quit calling me. I'm not going to answer";;;;"571331268618674177";https://twitter.com/Koala_Bearzzzz/status/571331268618674177
WilliamSingourd;2015-02-27 12:55;0;1;"@alikat747 @BrianBlues _Racoon-eyed & huge. Forgot my own irony/goofy ^quotes^. Like calling a Great Dane a horse. Allowing Mr. Koala "in".";;@alikat747 @BrianBlues;;"571126378592145408";https://twitter.com/WilliamSingourd/status/571126378592145408
JPKMoto;2015-02-25 05:34;1;1;"Ivy is giving me so much life that I'm not calling her "Cousin Koala ". Drag Steffy! #BoldandBeautiful";;;#BoldandBeautiful;"570290619484151808";https://twitter.com/JPKMoto/status/570290619484151808
park_goong9251;2015-02-25 03:26;0;0;"most of his fans go with calling him a female seagull, puppy, tofu, etc but i think im the only one who calls him koala ~";;;;"570258379467202560";https://twitter.com/park_goong9251/status/570258379467202560
Danny_Phant0m_;2015-02-24 13:02;0;1;"@CassieAssiee who are you calling a retreat you fucking koala";;@CassieAssiee;;"570041151912333312";https://twitter.com/Danny_Phant0m_/status/570041151912333312
kensign67;2015-02-23 18:22;1;1;"lol @BelmontAlyssa for calling a koala bear a polor bear";;@BelmontAlyssa;;"569759077472940032";https://twitter.com/kensign67/status/569759077472940032
R5secsofsammy;2015-02-23 07:21;0;0;"them calling Rydel the baby koala is probably the closest we will get to r5 coming to Australia";;;;"569592905381191680";https://twitter.com/R5secsofsammy/status/569592905381191680
monihieronymus;2015-02-23 07:13;0;0;"@rydelR5 How do you feel about Ell is calling you a Koala ?";;@rydelR5;;"569590876273582081";https://twitter.com/monihieronymus/status/569590876273582081
r5can_u_not;2015-02-23 07:10;5;5;"Idk does anyone else find it adorable he keeps calling her a baby koala like omg";;;;"569589995813666817";https://twitter.com/r5can_u_not/status/569589995813666817
ainaizriel;2015-02-20 03:31;0;0;"calling him koala hahahahha padan muka";;;;"568447760698966018";https://twitter.com/ainaizriel/status/568447760698966018
wiley4454;2015-02-20 02:57;1;0;"@Koala _Bee @treasures999 Calling all Christian Fighters!!!!";;@Koala @treasures999;;"568439275341135872";https://twitter.com/wiley4454/status/568439275341135872
snave1208;2015-02-18 11:21;0;1;"@Lawilc01 @jasonetheridge I want teo to snap and just start calling people out before going outside and punching a koala bear in the face";;@Lawilc01 @jasonetheridge;;"567841212369100800";https://twitter.com/snave1208/status/567841212369100800
thottay;2015-02-18 02:08;0;3;"@raennk @Seham_Aden @KillahStewaart @ItzShayla you can't be calling people ugly if you look like a koala /human hybrid ..........wyd";;@raennk @Seham_Aden @KillahStewaart @ItzShayla;;"567702045474697217";https://twitter.com/thottay/status/567702045474697217
Ay_koala;2015-02-16 11:05;1;0;" @Kojo_Kunta : Boys started calling me Donkey Kong cos I liked the game and I looked like him. ";;@Kojo_Kunta;;"567112495983493121";https://twitter.com/Ay_koala/status/567112495983493121
emilyofjane;2015-02-16 09:35;0;0;"I am diagnosing myself with what I'm calling Koala Syndrome: sleeping for over 8 hours + napping but still feeling like you need more.";;;;"567089764487397376";https://twitter.com/emilyofjane/status/567089764487397376
SirDineshkumar;2015-02-15 05:13;0;3;"A bitch is just a female dog, & we find dogs cute remember? When was the last time you hated someone for calling you a koala or a hamster?";;;;"566661628087635968";https://twitter.com/SirDineshkumar/status/566661628087635968
hughes1_judy;2015-02-15 00:24;0;0;"@SuprisingFact I'm gonna start calling my teenage daughter a koala bear instead of a sloth. :-)";;@SuprisingFact;;"566588807814713344";https://twitter.com/hughes1_judy/status/566588807814713344
thewhtestripes;2015-02-13 10:59;0;0;"my brother is calling me baby koala okay";;;;"566023839394451457";https://twitter.com/thewhtestripes/status/566023839394451457
sandwichu;2015-02-13 10:32;0;4;"Luna calling Amber 'my koala ' is still so cute";;;;"566016935351951360";https://twitter.com/sandwichu/status/566016935351951360
Koala_Cube;2015-02-13 09:15;0;0;"Calling it a night now, Friday tomorrow yay. Sleep good all :-)";;;;"565997688144289794";https://twitter.com/Koala_Cube/status/565997688144289794
_CrystalRivera_;2015-02-11 23:30;1;1;"the shit katherine sent me last night got me crying omg she steady calling oomf a koala";;;;"565488144553111552";https://twitter.com/_CrystalRivera_/status/565488144553111552
I_Vinniee;2015-02-11 16:36;0;0;"This koala keeps calling , asking me shits bdbdjjejsjs im close to being annoyed wallah patience. That is just a koala";;;;"565383862575173633";https://twitter.com/I_Vinniee/status/565383862575173633
Smiley_Koala;2015-02-11 08:05;0;0;"Just watched theSecret life of a 4 year old. "Richard stop calling , you're not the dad, I don't love you anymore. Okay bye see you later"";;;;"565255193210945536";https://twitter.com/Smiley_Koala/status/565255193210945536
dajebaby;2015-02-10 18:11;0;1;"@Kinky_ Koala _ lmao you know my calling routine";;@Kinky_;;"565045269394239488";https://twitter.com/dajebaby/status/565045269394239488
naeee3_;2015-02-09 17:41;1;1;"but for that girl to be playing with my sister @_brezzyy . koala bear lookin ass, hoe dont got no room to be calling somebody fat.";;@_brezzyy;;"564675404641095680";https://twitter.com/naeee3_/status/564675404641095680
KatOverload;2015-02-09 02:58;0;0;"So for past two weeks he's been calling me koala instead of Kaitlyn I love him even more I just just call him shithead";;;;"564453224296763392";https://twitter.com/KatOverload/status/564453224296763392
Koala_pocketts_;2015-02-08 15:12;0;1;"I'm a general frowners upon calling inanimate objects gay but like??? Look at Dan's shoes pic.twitter.com/uZQejrzEnu";;;;"564275513238519809";https://twitter.com/Koala_pocketts_/status/564275513238519809
Slennon_;2015-02-08 07:15;0;1;"@TPHD somebody on twitter yelled at me once for calling them koala bears. that person is horrible.";;@TPHD;;"564155465253527553";https://twitter.com/Slennon_/status/564155465253527553
medina_bancroft;2015-02-08 04:22;0;0;"Ben has been calling me Koala momma?";;;;"564112049433636864";https://twitter.com/medina_bancroft/status/564112049433636864
lieslcate;2015-02-06 18:55;0;1;"* koala calling *";;;;"563606915884675072";https://twitter.com/lieslcate/status/563606915884675072
MihirBijur;2015-02-05 15:21;1;0;"A bitch is just a female dog, & we find dogs cute remember? When was the last time you hated someone for calling you a koala or a hamster?";;;;"563190530868125697";https://twitter.com/MihirBijur/status/563190530868125697
lacedwpearls;2015-02-05 03:58;1;0;"Koala is basically calling me little version of that one girl in our 5th";Ontario, CA;;;"563018848560238594";https://twitter.com/lacedwpearls/status/563018848560238594
MHadamsfoster;2015-02-03 11:18;1;3;"I'm going to start calling people salty little Koala 's.";;;;"562404649920393217";https://twitter.com/MHadamsfoster/status/562404649920393217
_gregobiscuit;2015-02-02 12:37;0;1;"Sean started calling me his little koala bear and I just asdfghjkl ";;;;"562062264598274050";https://twitter.com/_gregobiscuit/status/562062264598274050
Dede_malaika;2015-02-02 09:13;1;0;" @Ay_ koala : I'm tired of all these girls calling me a nice person & all.. Can y'all just Skip that part and pop the pussy for a niggaPERV";;@Ay_;;"562010780485173248";https://twitter.com/Dede_malaika/status/562010780485173248
Koala_Cube;2015-02-02 06:21;1;1;"#musicalphabet #cweek Last contribution of the week The Calling - Wherever You Will Go https://www. youtube.com/watch?v=iAP9AF 6DCu4 ";;;#musicalphabet #cweek;"561967720020066304";https://twitter.com/Koala_Cube/status/561967720020066304
CARLS_barkley7;2015-02-01 15:22;1;2;"@G3ley52 Koalas usually sleep between 18 to 22 hours.You're almost there!!! I'm gonna start calling you Koala";;@G3ley52;;"561741245333397504";https://twitter.com/CARLS_barkley7/status/561741245333397504
misrarachna;2015-01-31 13:22;0;1;"Koala bears just followed me I feel like their calling me";;;;"561348874221391873";https://twitter.com/misrarachna/status/561348874221391873
_mimiamaro;2015-01-31 08:25;0;1;" @taylorbayardo : Goals for spring break: get to the Drake stage http://twitter.com/taylorbayardo/status/561215303778983938/photo/1 pic.twitter.com/y5WbCUbB24 shit will have you calling up Jesus @Kaila_ koala";;@taylorbayardo @Kaila_;;"561274093895311360";https://twitter.com/_mimiamaro/status/561274093895311360
Koala_Nicole;2015-01-30 23:56;0;0;"I had a dream rats and alley cats were worshipping me. They kept calling me their princess. It was not ok.";;;;"561145947284316161";https://twitter.com/Koala_Nicole/status/561145947284316161
mxttsbeanies;2015-01-30 09:33;0;0;"@frostymendes one of my friends name's is Keroloss and I don't like calling him Kero so I call him koala";;@frostymendes;;"560928823169273856";https://twitter.com/mxttsbeanies/status/560928823169273856
Koala_Cube;2015-01-29 09:18;0;0;"Aargh. Time to log off now. Eyes are a droopin' and the duvet's calling . Sleep good peeps, sweet dreams :-)";;;;"560562581426147328";https://twitter.com/Koala_Cube/status/560562581426147328
indrainop;2015-01-29 03:00;0;0;"@radityadika di pekan baru lo bg?knapa ga calling gw? #sapesihlo ? Sukses buat koala kumal nya bg,";;@radityadika;#sapesihlo;"560467514711212034";https://twitter.com/indrainop/status/560467514711212034
robertsstiana;2015-01-28 18:31;0;1;"@24UncleIvy Nahh nm I'm going to start calling you costa koala";;@24UncleIvy;;"560339350454796288";https://twitter.com/robertsstiana/status/560339350454796288
Cloudyteo;2015-01-28 13:37;0;1;"" @boris_ koala : I think by the time i finishing calling my batt gone liao" @BennerdictLow";;@boris_ @BennerdictLow;;"560265444355891201";https://twitter.com/Cloudyteo/status/560265444355891201
Roxxxanne__;2015-01-28 10:51;0;0;"cassandra stays calling me a koala bear";Ridge, NY;;;"560223478008532992";https://twitter.com/Roxxxanne__/status/560223478008532992
america4animals;2015-01-27 02:50;0;0;"@Koala _Bee Those faces! Culling coyotes an wolves by the thousands is a heartbreaking practice. Happens in the States as well. - #DP";;@Koala;#DP;"559740155524026368";https://twitter.com/america4animals/status/559740155524026368
starofjems;2015-01-26 15:18;0;4;"Sabo always calling Koala out when she tries to hide when she's upset behind a smile";;;;"559566020365389824";https://twitter.com/starofjems/status/559566020365389824
hagocimit;2015-01-26 04:09;0;1;"^^, " @MOONlight_ssi : B.A.P taught me #4: calling ice cream "cold koala " #3YearsWithBAP "";;@MOONlight_ssi;#4 #3YearsWithBAP;"559397606330077184";https://twitter.com/hagocimit/status/559397606330077184
scarlz_davis;2015-01-26 03:31;0;1;"if Lydia keeps on calling me 'mummy bear' and clinging onto me like some Koala bear I'm gonna fucking slaughter her";;;;"559387989097582594";https://twitter.com/scarlz_davis/status/559387989097582594
TotalKoala;2015-01-25 07:40;0;0;"The koala is calling u out if your a fish stop being a fish pic.twitter.com/tiD6Fv3R8j";;;;"559088309620985856";https://twitter.com/TotalKoala/status/559088309620985856
_Lerod;2015-01-24 20:50;1;0;"Rotfl #Ibracadabra RT @Ay_ koala : @FactsofIbra : Two burglars tried to rob Zlatan. They ended up calling the police.";;@Ay_ @FactsofIbra;#Ibracadabra;"558924670272278529";https://twitter.com/_Lerod/status/558924670272278529
sighbbby;2015-01-23 15:56;0;1;"can ppl start calling me koala can someone make that a thing please koalas are so cute nd mean";;;;"558488528359682049";https://twitter.com/sighbbby/status/558488528359682049
MexiCarli;2015-01-23 14:41;0;2;"@jen_ koala @TheHastiProject @alyg8or I'm a whole country now? Is your phone calling me fat? How DARE you, Jen's phone?!";;@jen_ @TheHastiProject @alyg8or;;"558469437612097536";https://twitter.com/MexiCarli/status/558469437612097536
GONG0GO;2015-01-23 08:14;0;1;"thats when I started calling jota a koala bc he keeps hanging onto taller members and its cute as hell I love him pic.twitter.com/bXlRMT79i0";;;;"558372165364744194";https://twitter.com/GONG0GO/status/558372165364744194
srslykiana;2015-01-23 03:02;0;2;" @DM0N3YY : I need to find my calling in life. The only things I'm passionate about are drugs, mermaids, and koala bears same";;@DM0N3YY;;"558293565349326848";https://twitter.com/srslykiana/status/558293565349326848
The_Koala_Kid;2015-01-22 19:54;0;1;"Sleep is overrated. The only thing it's good for is to pretend to be doing it when your parents are calling for you.";;;;"558185953303351296";https://twitter.com/The_Koala_Kid/status/558185953303351296
MoneyMyerz;2015-01-22 16:02;0;3;"@jayk1832 sorry for calling you a koala :(";;@jayk1832;;"558127651765104642";https://twitter.com/MoneyMyerz/status/558127651765104642
Koala_Cube;2015-01-22 09:27;0;1;"@GentlyWeeping @eldracttam @loll8736 @CardleLive @mattcardle Ended up calling you Tam ;-) #waseasier";;@GentlyWeeping @eldracttam @loll8736 @CardleLive @mattcardle;#waseasier;"558028242326937603";https://twitter.com/Koala_Cube/status/558028242326937603
_melapelan;2015-01-22 03:39;0;0;"Koala head ass is just getting up! lol I miss Jose calling me that!";;;;"557940575245447169";https://twitter.com/_melapelan/status/557940575245447169
RayBundell;2015-01-21 16:53;0;1;"Pity Koala Bear is not calling . Would be loving this @EurosportUKTV Fed under pressure,Bolelli expanding & RF responding, caressing. #Feeling";;@EurosportUKTV;#Feeling;"557778030886932480";https://twitter.com/RayBundell/status/557778030886932480
lazytravelers;2015-01-20 22:15;0;0;"can't decide if the eat street markets or the lone pine koala sanctuary are calling our names more! http://www. jetsetextra.com/life-style/cit yscopes/cityscopes-focus-on-brisbane via @JetsetExtra";;@JetsetExtra;;"557496529603158017";https://twitter.com/lazytravelers/status/557496529603158017
lustrousbrad;2015-01-19 20:49;0;2;"@NurynAngel @jawdroppingluke yep. Okay! Vi and You are calling Koala";;@NurynAngel @jawdroppingluke;;"557112636509126656";https://twitter.com/lustrousbrad/status/557112636509126656
AceTobe;2015-01-19 11:42;1;0;"| stop calling me a koala with a temp fade....I don't even got a temp fade. Noob";;;;"556974850632589312";https://twitter.com/AceTobe/status/556974850632589312
_tigerine;2015-01-19 03:29;0;0;"@VODKABLAZE clear cuddling Aoba and calling him his koala **:....:*'(**)'*:.. ..:**";;@VODKABLAZE;;"556850974233735168";https://twitter.com/_tigerine/status/556850974233735168
frostbitiggy;2015-01-17 20:46;0;0;"Koala Kumal or Silkworm? Haven't read both. But did read The Cuckoo's Calling and found out so boring. So I'll... http:// ask.fm/a/bmdol5qd";;;;"556386967995551744";https://twitter.com/frostbitiggy/status/556386967995551744
kaylaa_briannaa;2015-01-16 07:36;1;2;"I'm on the phone with tech support & I literally spelt my name out for the guy 5 times yet he's been calling me koala for the last hour";Oceanside, CA;;;"555825756987600898";https://twitter.com/kaylaa_briannaa/status/555825756987600898
yeezusIauren;2015-01-15 08:40;1;3;" @sidekickcalum : why 1d stans insult michael by calling him ugly when they have niall & louis cause michael looks like a drugged koala bear";;@sidekickcalum;;"555479513535377409";https://twitter.com/yeezusIauren/status/555479513535377409
qveengiselle;2015-01-14 15:01;0;0;"John calling me a koala like.. @castillox3_ http:// phhhoto.com/i/c154-X3bn7s by qveengiselle #phhhoto";;@castillox3_;#phhhoto;"555213125998632964";https://twitter.com/qveengiselle/status/555213125998632964
httphollaa;2015-01-14 12:27;0;0;"@koala _dru @melanuggets omg I feel so attacked right now, are you calling me fat?";;@koala @melanuggets;;"555174447670243328";https://twitter.com/httphollaa/status/555174447670243328
Revolver_Koala;2015-01-14 04:53;0;1;"I think I'm gonna start calling dubstep "techno" and vice versa and see how mad people get";;;;"555060054807027712";https://twitter.com/Revolver_Koala/status/555060054807027712
Keilly_Koala;2015-01-13 10:29;0;0;"" @NiallOfficial : @zaynmalik happy birthday brother ! Hope Ya had a good day ! Tried calling Ya this morning ! Giz a shout back!"aww babes";;@NiallOfficial @zaynmalik;;"554782139439669249";https://twitter.com/Keilly_Koala/status/554782139439669249
ichoseziam;2015-01-13 07:21;0;0;"Morning Niall? You're really calling a koala bear in the morning?";;;;"554734856459272192";https://twitter.com/ichoseziam/status/554734856459272192
SuAy30;2015-01-13 00:54;3;5;"Feeding on eucalyptus leaves Always chewing cider gums Calling at Guniiii Koala hush my baby #botaiku #amwriting pic.twitter.com/cdlp1mlsNP";;;#botaiku #amwriting;"554637486945996801";https://twitter.com/SuAy30/status/554637486945996801
Jessiedota;2015-01-12 23:51;0;1;"@Koala _AWEX Calling bogart...";;@Koala;;"554621698398367746";https://twitter.com/Jessiedota/status/554621698398367746
schools_andrew;2015-01-10 13:49;0;0;"Latest version of my iOS game. Thinking of calling it Krazy Koala . What do you think? http:// youtu.be/3ZI5UHYk8RM #iOS #swift #games";;;#iOS #swift #games;"553745401539727362";https://twitter.com/schools_andrew/status/553745401539727362
Pina_koala;2015-01-10 08:56;0;0;"Failing english....awesome..thank you teacher for calling my dad to get me in trouble very nice and considerate of you.";;;;"553671758944145410";https://twitter.com/Pina_koala/status/553671758944145410
joannekarma;2015-01-10 03:10;4;1;"Calling all sewers - Australia's koala 's caught in bushfires need cotton mittens... info here: http://www. ifaw.org/australia/node /102608 pic.twitter.com/UDx1hqen35";;;;"553584560303525888";https://twitter.com/joannekarma/status/553584560303525888
Nessalovesbugs;2015-01-09 21:06;1;1;"Calling all knitters! Koala mittens needed to help bushfire victims with burnt paws via @guardian http://www. theguardian.com/environment/20 15/jan/09/koala-mittens-needed-to-help-bushfire-victims-with-burnt-paws ";;@guardian;;"553492911720239104";https://twitter.com/Nessalovesbugs/status/553492911720239104
FreeJoshOnyx;2015-01-09 19:54;1;1;"@jocey_baby35 @AgentCoty you've been calling my mans that since mr koala bear's math class in 7th grade Lmao";;@jocey_baby35 @AgentCoty;;"553474997675917312";https://twitter.com/FreeJoshOnyx/status/553474997675917312
ItsTheBrandi;2015-01-09 16:59;1;0;"Yogi Bear tries to vouch for koalas calling themselves bears & Papa Berenstain gets on Twitter and schools Blinky the Koala on bear culture.";;;;"553430831872892928";https://twitter.com/ItsTheBrandi/status/553430831872892928
Melbourne;2015-01-09 11:57;11;8;"Calling all koala mitten knitters http:// ow.ly/H1LTl via @GuardianAus";;@GuardianAus;;"553354884809240576";https://twitter.com/Melbourne/status/553354884809240576
web_goddess;2015-01-09 00:04;2;5;"I'm calling it now: koala paw protectors will be the new "penguin jumpers" for the next five years. Am I right, knitters?";;;;"553175498243579904";https://twitter.com/web_goddess/status/553175498243579904
ChloeAngyal;2015-01-08 21:02;0;5;"French ballet teacher insists on calling me "le kangourou," when really the situation this morning is more drunken koala .";;;;"553129598436012034";https://twitter.com/ChloeAngyal/status/553129598436012034
LousyHousecat;2015-01-08 20:18;0;0;"@nishinoyes @SamuiYuki1925 it does look like a koala www in the anime they're calling it a wombat";;@nishinoyes @SamuiYuki1925;;"553118608436367360";https://twitter.com/LousyHousecat/status/553118608436367360
_Syria_;2015-01-08 18:20;3;0;"#News #UK #LatestStories " Calling all knitters! Wildlife hospital launches a mitten appeal to help treat koala ... http:// ift.tt/14xWQdU";;;#News #UK #LatestStories;"553088853259845632";https://twitter.com/_Syria_/status/553088853259845632
lisssa07;2015-01-07 19:16;0;0;"@fyamm but evelyn said you were calling her a koala you know I love cows";;@fyamm;;"552740478454484993";https://twitter.com/lisssa07/status/552740478454484993
mower_tyler;2015-01-07 14:38;0;1;"@PlumHaveADelay @NedShneebIy calling her ugly is like calling me a koala";;@PlumHaveADelay @NedShneebIy;;"552670569825845248";https://twitter.com/mower_tyler/status/552670569825845248
Ay_koala;2015-01-07 05:23;0;0;"One of the many reasons why I prefer calling to texting";;;;"552531026212556800";https://twitter.com/Ay_koala/status/552531026212556800
Ay_koala;2015-01-05 10:06;0;0;"Your wife calling you "brother" is like giving you the go ahead to fuck every hole in this world";;;;"551877437886562304";https://twitter.com/Ay_koala/status/551877437886562304
Revolver_Koala;2015-01-05 06:31;0;0;"I'm not calling Madoka out specifically, I see it more often than not and like ugh otaku sweat";;;;"551823171415195648";https://twitter.com/Revolver_Koala/status/551823171415195648
mckscozzese;2015-01-05 02:34;0;0;"At the Generation exhibition in Nat Gallery of Modern Art with dtr disgraced myself in the caf calling quinoa quinoala - like koala .";;;;"551763685065383936";https://twitter.com/mckscozzese/status/551763685065383936
NVITEMVRE;2015-01-03 17:05;0;0;"@JKcdl listen- im not calling you animal. i said animal family thats mean include me, myungsoo and sora. and why with koala - its cute. -c-";;@JKcdl;;"551258106504544256";https://twitter.com/NVITEMVRE/status/551258106504544256
Ay_koala;2015-01-03 08:32;0;1;"I hate hoes, not the ones y'all be calling out on here but the ones that be soliciting sex for money on the streets. They are the ones you..";;;;"551128868636344320";https://twitter.com/Ay_koala/status/551128868636344320
lovatoskriegs;2015-01-01 07:13;1;0;" @mintlovatic : #PeopleWhoMadeMy2014 @michaeljackson for calling me a koala and I ain't ever do nothing to youBYEYSYDYX";;@mintlovatic @michaeljackson;#PeopleWhoMadeMy2014;"550384265897447424";https://twitter.com/lovatoskriegs/status/550384265897447424
TestinoKayla;2014-12-31 12:23;1;2;"WHY ARE PEOPLE PRANK CALLING ME ABOUT A KOALA";;;;"550099975825526784";https://twitter.com/TestinoKayla/status/550099975825526784
CranialE;2014-12-31 00:55;0;0;"@Wrenn_1 Ahh the Koala is laughing and calling me names";;@Wrenn_1;;"549926652428689408";https://twitter.com/CranialE/status/549926652428689408
CsSquirelMonkey;2014-12-30 14:19;0;2;"im gonna start calling kyle, koala . you know k & k";;;;"549766804860841984";https://twitter.com/CsSquirelMonkey/status/549766804860841984
asap_koala;2014-12-30 09:21;0;0;"LOL @whoever this little boy is thats prank calling me and my ex, thanks for bringing that part of my life back up..Fuckin salty ass people";;@whoever;;"549691785149415424";https://twitter.com/asap_koala/status/549691785149415424
Thatsso_Yazzy;2014-12-29 10:24;0;0;"Alex kept calling me koala last night";;;;"549345209818296320";https://twitter.com/Thatsso_Yazzy/status/549345209818296320
Koala_Cube;2014-12-29 10:04;0;0;"Bed's a calling . Nunight all, sweet dreams :-)";;;;"549340024517713921";https://twitter.com/Koala_Cube/status/549340024517713921
78Proto;2014-12-28 10:03;0;0;"I wanted to be known as koala man, the superhero, but I think my real calling is THE 'CLIFF HAMMER' I think I'd be good, therefore I am";;;;"548977398264254464";https://twitter.com/78Proto/status/548977398264254464
BlackBrina;2014-12-28 07:11;0;0;"He should have left it at "a mother fucking uuuuhhhh" instead of calling him a " koala bear". Lame.";;;;"548934279074295809";https://twitter.com/BlackBrina/status/548934279074295809
hippxx;2014-12-27 10:05;0;1;"@_aADARA lol Imma start calling you koala bear or KB for short to sound cool";;@_aADARA;;"548615686193688577";https://twitter.com/hippxx/status/548615686193688577
ingriiddd_;2014-12-27 07:59;0;0;"I started calling tony a koala bc he sleeps like one";;;;"548583995202875392";https://twitter.com/ingriiddd_/status/548583995202875392
AbbeyHockett;2014-12-27 05:49;0;1;"@lil_schwartz I'm calling on the koala army";;@lil_schwartz;;"548551253023019011";https://twitter.com/AbbeyHockett/status/548551253023019011
wowilovefood;2014-12-26 17:25;0;1;"IT'S LIKE A DYING KOALA CALLING FOR HELP";;;;"548363986480398336";https://twitter.com/wowilovefood/status/548363986480398336
_Its_Steph_Boo;2014-12-24 21:25;1;1;"@Koala _Bear_Swag awhhhhh calling me a spoiled brat was fine..but when you call me crippled that's crossing the line maaaaan";;@Koala;;"547699500341407746";https://twitter.com/_Its_Steph_Boo/status/547699500341407746
Cheyennemb_;2014-12-24 14:28;1;2;"Still waiting for @jessicaa_wilton or @jpma6 to roast me on here for calling a baby bear a koala";;@jessicaa_wilton @jpma6;;"547594530024095744";https://twitter.com/Cheyennemb_/status/547594530024095744
_Sebbo96;2014-12-24 13:43;0;0;"@_BeAsT94 some weirdo calling me ugly hahahaha, when he legit looks like a koala";;@_BeAsT94;;"547583350668791808";https://twitter.com/_Sebbo96/status/547583350668791808
GOTO_OGStoney;2014-12-22 11:11;1;1;"CALLING OUT TO THE CONCRETE KOALA NEED TO LINK W OHANA. WAYYY OVERDUE 4 SESH AND TRILL SHIT @ashtre_surfa";;@ashtre_surfa;;"546820369362198528";https://twitter.com/GOTO_OGStoney/status/546820369362198528
elisetoecho;2014-12-22 05:12;0;2;"i lost my koala onesie im calling the police!!!";;;;"546729931745808385";https://twitter.com/elisetoecho/status/546729931745808385
koala_mike;2014-12-21 22:22;0;1;" @EarthPix : Heaven's Calling http://twitter.com/EarthPix/status/546538598343135232/photo/1 pic.twitter.com/CnxKHoabcn dope picture";;@EarthPix;;"546626755671244800";https://twitter.com/koala_mike/status/546626755671244800
koala_kelsey;2014-12-20 23:08;0;4;"NYC 2014 update: haven't left yet and I already hate Abby and regret the decision to go on the trip. Bitch name calling at an all time high.";;;;"546275883108286464";https://twitter.com/koala_kelsey/status/546275883108286464
mariskaxcouric;2014-12-20 16:43;0;1;"@KatieHnida I'm going to start calling you Katie Koala . <3";;@KatieHnida;;"546179105470046208";https://twitter.com/mariskaxcouric/status/546179105470046208
makemecryargus;2014-12-20 15:08;0;0;"my dad keeps calling michael a koala";;;;"546155048087339008";https://twitter.com/makemecryargus/status/546155048087339008
unicorngrudges;2014-12-20 15:02;0;0;"Apparently calling a "joke" tacky warranted a block? Like sis, I wasn't the one joking about blowing up theatres. #ByeFelicia";;;#ByeFelicia;"546153531518894080";https://twitter.com/unicorngrudges/status/546153531518894080
TeamMaya14;2014-12-20 10:58;0;1;"@WrecklessLove Why u all calling her "cousin koala " ? im so dead";;@WrecklessLove;;"546092152535937025";https://twitter.com/TeamMaya14/status/546092152535937025
sadiekharrison;2014-12-18 14:02;0;1;"georgias mad bc im calling her a koala and im just sitting here like pic.twitter.com/p8x6vSgBut";;;;"545413861323833344";https://twitter.com/sadiekharrison/status/545413861323833344
BYCTOM;2014-12-18 12:28;0;1;""I'm calling Peter Tom Willis," Trestman said while dialing a briefcase sized cellphone from the 1980s and headbutting a koala";;;;"545390131025162240";https://twitter.com/BYCTOM/status/545390131025162240
preciouskidoh;2014-12-17 04:54;0;0;"Calling kidoh a koala is so unoriginal now bcz now I know that he called himself that :// but everyone calls hansol a cat so ??";;;;"544913433825509377";https://twitter.com/preciouskidoh/status/544913433825509377
